Epoch,Train Accuracy,Train Loss,Validation Accuracy,Validation Loss
1,0.5650929808616638,6.862433910369873,0.7333333492279053,7.438026428222656
2,0.7639485001564026,6.740605354309082,0.800000011920929,7.313660621643066
3,0.8082975745201111,6.628601551055908,0.8533333539962769,7.208922386169434
4,0.8512160181999207,6.51446533203125,0.8600000143051147,7.1160383224487305
5,0.902718186378479,6.45289945602417,0.8999999761581421,7.03945779800415
6,0.9141631126403809,6.368685722351074,0.8933333158493042,6.9760894775390625
7,0.915593683719635,6.3238396644592285,0.8866666555404663,6.92781400680542
8,0.915593683719635,6.228535175323486,0.8866666555404663,6.883401870727539
9,0.9141631126403809,6.163636207580566,0.8866666555404663,6.846384048461914
10,0.911301851272583,6.132396697998047,0.8866666555404663,6.8161940574646
11,0.911301851272583,6.108283996582031,0.8866666555404663,6.7898969650268555
12,0.9127324819564819,6.000661373138428,0.8866666555404663,6.765044212341309
13,0.911301851272583,6.008186340332031,0.8999999761581421,6.7414870262146
14,0.9127324819564819,5.9360456466674805,0.8933333158493042,6.720188140869141
15,0.915593683719635,5.862232685089111,0.8933333158493042,6.697547435760498
16,0.915593683719635,5.927252292633057,0.8933333158493042,6.6775617599487305
17,0.9141631126403809,5.834622859954834,0.8999999761581421,6.660229682922363
18,0.9141631126403809,5.779945373535156,0.8999999761581421,6.641343593597412
19,0.915593683719635,5.795919418334961,0.8999999761581421,6.6258625984191895
20,0.9127324819564819,5.793217658996582,0.8999999761581421,6.611001014709473
21,0.911301851272583,5.693567752838135,0.8999999761581421,6.594644546508789
22,0.9098712205886841,5.672576904296875,0.8999999761581421,6.582664966583252
23,0.9084406495094299,5.69444465637207,0.8999999761581421,6.571608066558838
24,0.9084406495094299,5.628932952880859,0.8999999761581421,6.5601701736450195
25,0.9084406495094299,5.64868688583374,0.8999999761581421,6.549557209014893
26,0.9084406495094299,5.605369567871094,0.8999999761581421,6.540933609008789
27,0.9084406495094299,5.602692604064941,0.8999999761581421,6.531929016113281
28,0.9084406495094299,5.58315372467041,0.8999999761581421,6.522587299346924
29,0.9084406495094299,5.578065872192383,0.8999999761581421,6.515038967132568
30,0.9084406495094299,5.583291530609131,0.8999999761581421,6.507227897644043
31,0.9084406495094299,5.517883777618408,0.8999999761581421,6.4999518394470215
32,0.9084406495094299,5.574069499969482,0.8999999761581421,6.496677875518799
33,0.9084406495094299,5.616479396820068,0.8999999761581421,6.489226341247559
34,0.9084406495094299,5.557389259338379,0.8999999761581421,6.482595443725586
35,0.9084406495094299,5.539455413818359,0.8999999761581421,6.478479385375977
36,0.9084406495094299,5.50944709777832,0.8999999761581421,6.4751200675964355
37,0.9084406495094299,5.581274509429932,0.8999999761581421,6.469900608062744
38,0.9084406495094299,5.582967758178711,0.8999999761581421,6.464402198791504
39,0.9098712205886841,5.580712795257568,0.8999999761581421,6.46054220199585
40,0.9084406495094299,5.522055625915527,0.8999999761581421,6.456227779388428
41,0.9098712205886841,5.497501373291016,0.8999999761581421,6.454428672790527
42,0.9098712205886841,5.490614414215088,0.8999999761581421,6.449062824249268
43,0.9098712205886841,5.510360240936279,0.8999999761581421,6.443120002746582
44,0.911301851272583,5.491342067718506,0.8999999761581421,6.437987804412842
45,0.9098712205886841,5.501282215118408,0.8999999761581421,6.435802459716797
46,0.9098712205886841,5.494539260864258,0.8999999761581421,6.429142951965332
47,0.9127324819564819,5.534754753112793,0.8999999761581421,6.420977592468262
48,0.9127324819564819,5.477283000946045,0.8999999761581421,6.415083885192871
49,0.9127324819564819,5.462536334991455,0.8999999761581421,6.408557891845703
50,0.9127324819564819,5.459639072418213,0.9066666960716248,6.400568008422852
51,0.9127324819564819,5.511025428771973,0.9066666960716248,6.3932976722717285
52,0.9127324819564819,5.471395492553711,0.9066666960716248,6.386924743652344
53,0.9127324819564819,5.4833550453186035,0.9066666960716248,6.3802714347839355
54,0.9127324819564819,5.431800842285156,0.9066666960716248,6.372751235961914
55,0.9127324819564819,5.529245376586914,0.9066666960716248,6.364544868469238
56,0.9127324819564819,5.477497577667236,0.9066666960716248,6.356717109680176
57,0.9127324819564819,5.4988322257995605,0.9066666960716248,6.347538948059082
58,0.9127324819564819,5.417552947998047,0.9066666960716248,6.343377113342285
59,0.9127324819564819,5.430992126464844,0.9066666960716248,6.336312770843506
60,0.9127324819564819,5.393465518951416,0.9066666960716248,6.3327155113220215
61,0.9127324819564819,5.442490577697754,0.9066666960716248,6.3268561363220215
62,0.9127324819564819,5.520323276519775,0.9066666960716248,6.322172164916992
63,0.9127324819564819,5.440544605255127,0.9066666960716248,6.31815242767334
64,0.9127324819564819,5.485288619995117,0.9066666960716248,6.313277244567871
65,0.9141631126403809,5.431417942047119,0.9066666960716248,6.309116363525391
66,0.9141631126403809,5.424546718597412,0.9066666960716248,6.305477619171143
67,0.9141631126403809,5.433213710784912,0.9066666960716248,6.30113410949707
68,0.915593683719635,5.433131217956543,0.9066666960716248,6.299334526062012
69,0.915593683719635,5.530442714691162,0.9066666960716248,6.297391414642334
70,0.915593683719635,5.40732479095459,0.9066666960716248,6.293403148651123
71,0.915593683719635,5.450453281402588,0.9066666960716248,6.291905879974365
72,0.9141631126403809,5.432987213134766,0.9066666960716248,6.289590358734131
73,0.9170243144035339,5.397157669067383,0.9066666960716248,6.286181449890137
74,0.915593683719635,5.413288593292236,0.9066666960716248,6.286733150482178
75,0.915593683719635,5.427711486816406,0.9066666960716248,6.286145210266113
76,0.9141631126403809,5.4575581550598145,0.9066666960716248,6.2851786613464355
77,0.9141631126403809,5.492269039154053,0.9066666960716248,6.283389568328857
78,0.9170243144035339,5.455795764923096,0.9066666960716248,6.28298807144165
79,0.915593683719635,5.385832786560059,0.9066666960716248,6.281688213348389
80,0.915593683719635,5.4007182121276855,0.9066666960716248,6.278956890106201
81,0.915593683719635,5.423055648803711,0.9066666960716248,6.278791427612305
82,0.9141631126403809,5.490891933441162,0.9066666960716248,6.281242847442627
83,0.9141631126403809,5.448866844177246,0.9066666960716248,6.277190685272217
84,0.915593683719635,5.392797470092773,0.9066666960716248,6.275010108947754
85,0.915593683719635,5.4660325050354,0.9066666960716248,6.2736496925354
86,0.915593683719635,5.342645168304443,0.9066666960716248,6.274434566497803
87,0.915593683719635,5.424870014190674,0.9066666960716248,6.272944927215576
88,0.9170243144035339,5.4005126953125,0.9066666960716248,6.275235176086426
89,0.915593683719635,5.427415370941162,0.9066666960716248,6.274991035461426
90,0.915593683719635,5.405994892120361,0.9066666960716248,6.277167797088623
91,0.915593683719635,5.373091220855713,0.9066666960716248,6.277368068695068
92,0.915593683719635,5.447425365447998,0.9066666960716248,6.279091835021973
93,0.915593683719635,5.4643025398254395,0.9066666960716248,6.2776007652282715
94,0.9141631126403809,5.387110233306885,0.9066666960716248,6.278986930847168
95,0.9141631126403809,5.43005895614624,0.9066666960716248,6.277902126312256
96,0.9141631126403809,5.415942192077637,0.9066666960716248,6.279730319976807
97,0.9141631126403809,5.42696475982666,0.9066666960716248,6.279684543609619
98,0.915593683719635,5.363275051116943,0.9066666960716248,6.27788782119751
99,0.915593683719635,5.362085819244385,0.9066666960716248,6.27929162979126
100,0.9141631126403809,5.375789165496826,0.9066666960716248,6.279872894287109
