Epoch,Train Accuracy,Train Loss,Validation Accuracy,Validation Loss
1,0.8111587762832642,0.6518471837043762,0.7599999904632568,0.6391176581382751
2,0.8612303137779236,0.6144810318946838,0.7666666507720947,0.604652464389801
3,0.8698140382766724,0.5830795168876648,0.800000011920929,0.5780382752418518
4,0.8841201663017273,0.5571630597114563,0.8199999928474426,0.5555863976478577
5,0.8955650925636292,0.5353968739509583,0.8666666746139526,0.5377735495567322
6,0.8969957232475281,0.5166915655136108,0.8666666746139526,0.5229758620262146
7,0.9012875556945801,0.5005515217781067,0.8666666746139526,0.509604811668396
8,0.9041487574577332,0.48606616258621216,0.8666666746139526,0.4984647035598755
9,0.9041487574577332,0.472679078578949,0.8799999952316284,0.488872230052948
10,0.907010018825531,0.4607304334640503,0.8799999952316284,0.47947564721107483
11,0.9084406495094299,0.4494380056858063,0.8866666555404663,0.4711829721927643
12,0.911301851272583,0.4391476511955261,0.8933333158493042,0.4637090563774109
13,0.9127324819564819,0.42956018447875977,0.8999999761581421,0.45701757073402405
14,0.9170243144035339,0.4205280840396881,0.8999999761581421,0.4506582021713257
15,0.9141631126403809,0.41241660714149475,0.9133333563804626,0.44447189569473267
16,0.915593683719635,0.4048399031162262,0.9133333563804626,0.43949586153030396
17,0.9170243144035339,0.39778009057044983,0.9133333563804626,0.43474793434143066
18,0.9198855757713318,0.3913852870464325,0.9133333563804626,0.43092215061187744
19,0.9184549450874329,0.38574156165122986,0.9133333563804626,0.42671334743499756
20,0.9198855757713318,0.38053053617477417,0.9133333563804626,0.4239177405834198
21,0.9198855757713318,0.3760411739349365,0.9133333563804626,0.42112934589385986
22,0.9198855757713318,0.37205520272254944,0.9133333563804626,0.41854333877563477
23,0.9198855757713318,0.3684239983558655,0.9133333563804626,0.41636908054351807
24,0.9198855757713318,0.36539193987846375,0.9066666960716248,0.41471782326698303
25,0.9198855757713318,0.3627754747867584,0.9066666960716248,0.4128252863883972
26,0.9198855757713318,0.3600834906101227,0.9066666960716248,0.4118845760822296
27,0.9184549450874329,0.35791170597076416,0.9066666960716248,0.41014835238456726
28,0.9184549450874329,0.3558914363384247,0.9066666960716248,0.4089789390563965
29,0.9170243144035339,0.3541603684425354,0.9066666960716248,0.4083960950374603
30,0.9184549450874329,0.35264313220977783,0.9066666960716248,0.40685680508613586
31,0.9170243144035339,0.35106322169303894,0.9066666960716248,0.4061610996723175
32,0.9170243144035339,0.34965062141418457,0.9066666960716248,0.4052405059337616
33,0.9170243144035339,0.3485386073589325,0.9066666960716248,0.40423426032066345
34,0.9170243144035339,0.34743213653564453,0.9066666960716248,0.4033409655094147
35,0.9170243144035339,0.3462962210178375,0.9066666960716248,0.4026488661766052
36,0.9170243144035339,0.345416396856308,0.9066666960716248,0.401498943567276
37,0.9184549450874329,0.3443590998649597,0.9066666960716248,0.4011227786540985
38,0.9184549450874329,0.34346818923950195,0.8999999761581421,0.4002517759799957
39,0.9184549450874329,0.3427383303642273,0.8999999761581421,0.39926061034202576
40,0.9184549450874329,0.34177127480506897,0.9066666960716248,0.39879241585731506
41,0.9184549450874329,0.3412626087665558,0.8999999761581421,0.39794427156448364
42,0.9184549450874329,0.3404848277568817,0.8999999761581421,0.3974757194519043
43,0.9184549450874329,0.33984270691871643,0.8999999761581421,0.39652982354164124
44,0.9184549450874329,0.3389417231082916,0.8999999761581421,0.3955397307872772
45,0.9184549450874329,0.3383876085281372,0.8999999761581421,0.3950851559638977
46,0.9198855757713318,0.3377631604671478,0.8999999761581421,0.39435723423957825
47,0.9198855757713318,0.3371903896331787,0.8999999761581421,0.39316773414611816
48,0.9184549450874329,0.3366340100765228,0.8999999761581421,0.3926329016685486
49,0.9198855757713318,0.3359792232513428,0.8999999761581421,0.39215072989463806
50,0.9184549450874329,0.3356240391731262,0.8999999761581421,0.3910726308822632
51,0.9198855757713318,0.3349432647228241,0.8999999761581421,0.39060264825820923
52,0.9198855757713318,0.334574431180954,0.8999999761581421,0.39009878039360046
53,0.9198855757713318,0.334060937166214,0.8999999761581421,0.3890009820461273
54,0.9198855757713318,0.33348095417022705,0.8999999761581421,0.3886032700538635
55,0.9184549450874329,0.3327547609806061,0.8999999761581421,0.38786935806274414
56,0.9198855757713318,0.3323959410190582,0.8999999761581421,0.38732290267944336
57,0.9184549450874329,0.3317755460739136,0.8999999761581421,0.38621586561203003
58,0.9198855757713318,0.33114999532699585,0.8999999761581421,0.3857276439666748
59,0.9198855757713318,0.3307141363620758,0.8999999761581421,0.38501694798469543
60,0.9184549450874329,0.33028608560562134,0.8999999761581421,0.38429516553878784
61,0.9184549450874329,0.32979559898376465,0.8999999761581421,0.38342154026031494
62,0.9198855757713318,0.3291553854942322,0.8999999761581421,0.3826281726360321
63,0.9198855757713318,0.3285388648509979,0.8999999761581421,0.3819608688354492
64,0.9198855757713318,0.32817745208740234,0.8999999761581421,0.38103675842285156
65,0.9184549450874329,0.3275289833545685,0.8999999761581421,0.38018181920051575
66,0.9198855757713318,0.32691338658332825,0.8999999761581421,0.37940603494644165
67,0.9184549450874329,0.32635220885276794,0.8999999761581421,0.378214567899704
68,0.9184549450874329,0.3256620466709137,0.8999999761581421,0.37736502289772034
69,0.9198855757713318,0.3252620995044708,0.8999999761581421,0.3767813742160797
70,0.9184549450874329,0.3246801495552063,0.8999999761581421,0.37552735209465027
71,0.9184549450874329,0.32400575280189514,0.8999999761581421,0.37489309906959534
72,0.9184549450874329,0.32367026805877686,0.8999999761581421,0.3738349676132202
73,0.9184549450874329,0.3228883445262909,0.8999999761581421,0.3728652000427246
74,0.9184549450874329,0.32250866293907166,0.8999999761581421,0.372566282749176
75,0.9184549450874329,0.32179901003837585,0.8999999761581421,0.37150752544403076
76,0.9184549450874329,0.3212572932243347,0.8999999761581421,0.3706570565700531
77,0.9184549450874329,0.3209182620048523,0.8999999761581421,0.3697326183319092
78,0.9170243144035339,0.32041385769844055,0.8999999761581421,0.36892640590667725
79,0.9170243144035339,0.3200875222682953,0.8999999761581421,0.3685186207294464
80,0.9170243144035339,0.31949368119239807,0.9066666960716248,0.36778080463409424
81,0.9170243144035339,0.31923970580101013,0.9066666960716248,0.3673709034919739
82,0.9184549450874329,0.31885117292404175,0.9066666960716248,0.3663390278816223
83,0.9170243144035339,0.31859034299850464,0.9066666960716248,0.3661402761936188
84,0.9170243144035339,0.3181896209716797,0.9066666960716248,0.3652825355529785
85,0.9184549450874329,0.3179108500480652,0.9066666960716248,0.3648243248462677
86,0.9198855757713318,0.3175804018974304,0.9066666960716248,0.36438843607902527
87,0.9170243144035339,0.31748247146606445,0.9133333563804626,0.3642922341823578
88,0.9184549450874329,0.3172437250614166,0.9066666960716248,0.36373183131217957
89,0.9184549450874329,0.31680065393447876,0.9133333563804626,0.36323416233062744
90,0.9184549450874329,0.3165734112262726,0.9133333563804626,0.3629831373691559
91,0.9198855757713318,0.3163529932498932,0.9133333563804626,0.3622165024280548
92,0.9198855757713318,0.31632521748542786,0.9133333563804626,0.3620597720146179
93,0.9170243144035339,0.316139280796051,0.9133333563804626,0.361876904964447
94,0.9170243144035339,0.3156278133392334,0.9133333563804626,0.36174559593200684
95,0.9170243144035339,0.31545960903167725,0.9133333563804626,0.36139145493507385
96,0.9184549450874329,0.31530848145484924,0.9133333563804626,0.360763818025589
97,0.9184549450874329,0.31506192684173584,0.9133333563804626,0.3607373535633087
98,0.9198855757713318,0.3149295449256897,0.9133333563804626,0.3602897524833679
99,0.9170243144035339,0.3145723342895508,0.9133333563804626,0.3602607846260071
100,0.9184549450874329,0.3143053948879242,0.9133333563804626,0.35985347628593445
101,0.9170243144035339,0.31419187784194946,0.9133333563804626,0.35959330201148987
102,0.9170243144035339,0.31388822197914124,0.9133333563804626,0.35950854420661926
103,0.9170243144035339,0.3137245774269104,0.9133333563804626,0.3592560887336731
104,0.9170243144035339,0.31357893347740173,0.9133333563804626,0.3592040240764618
105,0.9170243144035339,0.3132775127887726,0.9133333563804626,0.35854995250701904
106,0.9170243144035339,0.31308138370513916,0.9133333563804626,0.3584461212158203
107,0.9170243144035339,0.3127780258655548,0.9133333563804626,0.35820695757865906
108,0.9184549450874329,0.31261318922042847,0.9133333563804626,0.35795846581459045
109,0.9184549450874329,0.3123708665370941,0.9133333563804626,0.3579002916812897
110,0.9184549450874329,0.31227773427963257,0.9133333563804626,0.35763898491859436
111,0.9184549450874329,0.311923086643219,0.9133333563804626,0.3575992286205292
112,0.9184549450874329,0.3116196393966675,0.9133333563804626,0.35708484053611755
113,0.9170243144035339,0.31162726879119873,0.9133333563804626,0.3570566773414612
114,0.9184549450874329,0.3112599849700928,0.9133333563804626,0.3569198548793793
115,0.9198855757713318,0.31108859181404114,0.9133333563804626,0.3565937280654907
116,0.9184549450874329,0.3109080195426941,0.9133333563804626,0.3562799096107483
117,0.9198855757713318,0.3107982277870178,0.9133333563804626,0.35636332631111145
118,0.9198855757713318,0.31060343980789185,0.9133333563804626,0.3559461832046509
119,0.9184549450874329,0.3102732300758362,0.9133333563804626,0.3560003936290741
120,0.9198855757713318,0.31009814143180847,0.9133333563804626,0.3558610677719116
121,0.9198855757713318,0.30990898609161377,0.9133333563804626,0.3555951416492462
122,0.9198855757713318,0.30974721908569336,0.9133333563804626,0.35530489683151245
123,0.9198855757713318,0.30959632992744446,0.9133333563804626,0.3552781045436859
124,0.9198855757713318,0.30938637256622314,0.9200000166893005,0.3548699915409088
125,0.9198855757713318,0.30922436714172363,0.9200000166893005,0.3548595607280731
126,0.9198855757713318,0.30904895067214966,0.9133333563804626,0.35462820529937744
127,0.9198855757713318,0.3088236451148987,0.9200000166893005,0.3544813394546509
128,0.9198855757713318,0.3085847795009613,0.9200000166893005,0.3541945219039917
129,0.9198855757713318,0.30851906538009644,0.9200000166893005,0.3541184365749359
130,0.9198855757713318,0.3083977997303009,0.9200000166893005,0.3540036380290985
131,0.9198855757713318,0.3081926703453064,0.9200000166893005,0.35374659299850464
132,0.9198855757713318,0.30808568000793457,0.9200000166893005,0.35398074984550476
133,0.9198855757713318,0.3079543113708496,0.9200000166893005,0.35314038395881653
134,0.9198855757713318,0.3078455924987793,0.9133333563804626,0.35349828004837036
135,0.9198855757713318,0.30762460827827454,0.9133333563804626,0.3533797264099121
136,0.9198855757713318,0.30757397413253784,0.9133333563804626,0.3531915545463562
137,0.9198855757713318,0.30714985728263855,0.9133333563804626,0.3528108596801758
138,0.9198855757713318,0.3070994019508362,0.9133333563804626,0.35274145007133484
139,0.9198855757713318,0.3070167303085327,0.9133333563804626,0.35264429450035095
140,0.9198855757713318,0.3068438470363617,0.9133333563804626,0.35244083404541016
141,0.9198855757713318,0.3069155812263489,0.9200000166893005,0.3522718548774719
142,0.9198855757713318,0.3065260350704193,0.9133333563804626,0.35226571559906006
143,0.9198855757713318,0.3064594268798828,0.9133333563804626,0.35191524028778076
144,0.9198855757713318,0.3063245415687561,0.9133333563804626,0.351982980966568
145,0.9198855757713318,0.3062191307544708,0.9133333563804626,0.35171622037887573
146,0.9198855757713318,0.3061540722846985,0.9133333563804626,0.35159531235694885
147,0.9198855757713318,0.3060665428638458,0.9133333563804626,0.35156580805778503
148,0.9198855757713318,0.305895060300827,0.9133333563804626,0.3515072762966156
149,0.9198855757713318,0.30558595061302185,0.9133333563804626,0.35112252831459045
150,0.9198855757713318,0.30547285079956055,0.9133333563804626,0.3508438467979431
151,0.9198855757713318,0.30542707443237305,0.9133333563804626,0.35076838731765747
152,0.9198855757713318,0.3053620457649231,0.9133333563804626,0.3509190082550049
153,0.9198855757713318,0.3051380515098572,0.9133333563804626,0.35057973861694336
154,0.9198855757713318,0.3050849437713623,0.9133333563804626,0.3504054844379425
