Epoch,Train Accuracy,Train Loss,Validation Accuracy,Validation Loss
1,0.5270018577575684,0.6973190307617188,0.626086950302124,0.6608548760414124
2,0.5828678011894226,0.6761966347694397,0.686956524848938,0.6446308493614197
3,0.601489782333374,0.6619784235954285,0.6608695387840271,0.6347816586494446
4,0.6443203091621399,0.6521931290626526,0.6521739363670349,0.6280919909477234
5,0.6554934978485107,0.6460540890693665,0.643478274345398,0.6267291307449341
6,0.6573556661605835,0.6407768726348877,0.643478274345398,0.6237555742263794
7,0.6554934978485107,0.6381915211677551,0.634782612323761,0.6235179305076599
8,0.6573556661605835,0.6361140608787537,0.634782612323761,0.6222352981567383
9,0.6573556661605835,0.6341239809989929,0.634782612323761,0.623654305934906
10,0.6573556661605835,0.6331654787063599,0.634782612323761,0.6247416734695435
11,0.6573556661605835,0.6327062845230103,0.634782612323761,0.6261189579963684
12,0.6573556661605835,0.6312704682350159,0.634782612323761,0.6244211792945862
13,0.659217894077301,0.6307392120361328,0.634782612323761,0.6246253252029419
14,0.6573556661605835,0.6300035119056702,0.634782612323761,0.6256272196769714
15,0.659217894077301,0.6292099952697754,0.634782612323761,0.6248133182525635
16,0.659217894077301,0.6285249590873718,0.634782612323761,0.624143123626709
17,0.659217894077301,0.6276118755340576,0.634782612323761,0.624135434627533
18,0.659217894077301,0.6274992227554321,0.634782612323761,0.6247281432151794
19,0.659217894077301,0.6266306042671204,0.634782612323761,0.6264573335647583
20,0.659217894077301,0.6254669427871704,0.634782612323761,0.6251588463783264
21,0.659217894077301,0.625194251537323,0.634782612323761,0.6255960464477539
22,0.659217894077301,0.6242997050285339,0.634782612323761,0.6239529252052307
23,0.659217894077301,0.6234122514724731,0.634782612323761,0.6245244741439819
24,0.659217894077301,0.6221819519996643,0.634782612323761,0.6253997683525085
25,0.6610800623893738,0.6214390993118286,0.634782612323761,0.6237950325012207
26,0.6610800623893738,0.6206090450286865,0.634782612323761,0.624570369720459
27,0.6610800623893738,0.6195129156112671,0.634782612323761,0.6248809099197388
28,0.6629422903060913,0.6186126470565796,0.634782612323761,0.6246829628944397
29,0.6629422903060913,0.6178505420684814,0.634782612323761,0.6253533959388733
30,0.6629422903060913,0.6170411109924316,0.626086950302124,0.6255109310150146
31,0.6629422903060913,0.6160861253738403,0.634782612323761,0.6252129077911377
32,0.6629422903060913,0.6151648163795471,0.626086950302124,0.625899076461792
33,0.6610800623893738,0.6143239736557007,0.626086950302124,0.6254573464393616
34,0.6648044586181641,0.613366425037384,0.626086950302124,0.6256546974182129
35,0.6648044586181641,0.6121865510940552,0.626086950302124,0.6261798739433289
36,0.6648044586181641,0.6115221977233887,0.626086950302124,0.6268166303634644
37,0.6648044586181641,0.6105092167854309,0.626086950302124,0.6256576776504517
38,0.6648044586181641,0.609719455242157,0.626086950302124,0.627170741558075
39,0.6648044586181641,0.6087981462478638,0.626086950302124,0.6265791058540344
40,0.6648044586181641,0.608025312423706,0.626086950302124,0.6271320581436157
41,0.6648044586181641,0.607151985168457,0.626086950302124,0.6274959444999695
42,0.6685288548469543,0.6065025925636292,0.626086950302124,0.6285505294799805
43,0.6703910827636719,0.6052290201187134,0.626086950302124,0.6283461451530457
44,0.6703910827636719,0.6048955321311951,0.626086950302124,0.6285877823829651
45,0.6703910827636719,0.6037551760673523,0.626086950302124,0.629439115524292
46,0.6703910827636719,0.6032797694206238,0.626086950302124,0.6287969946861267
47,0.6703910827636719,0.6022775769233704,0.626086950302124,0.6287907958030701
48,0.6685288548469543,0.6016714572906494,0.626086950302124,0.6298677325248718
49,0.6703910827636719,0.601129412651062,0.626086950302124,0.6307934522628784
50,0.6703910827636719,0.6001332402229309,0.626086950302124,0.6311790347099304
51,0.6685288548469543,0.5993222594261169,0.634782612323761,0.6311580538749695
52,0.6722532510757446,0.5988220572471619,0.634782612323761,0.6313400864601135
53,0.6722532510757446,0.5983969569206238,0.634782612323761,0.6322742104530334
54,0.6759776473045349,0.5976189970970154,0.634782612323761,0.6323341727256775
55,0.6759776473045349,0.5969817638397217,0.634782612323761,0.6334182024002075
56,0.6741154789924622,0.596412718296051,0.634782612323761,0.6332802772521973
57,0.6741154789924622,0.5958758592605591,0.634782612323761,0.6340320706367493
58,0.6741154789924622,0.5950901508331299,0.634782612323761,0.6338104009628296
59,0.6722532510757446,0.5946708917617798,0.634782612323761,0.6345115303993225
60,0.6722532510757446,0.5939709544181824,0.634782612323761,0.635409414768219
61,0.6722532510757446,0.5935177206993103,0.634782612323761,0.6356229782104492
62,0.6741154789924622,0.5931445956230164,0.634782612323761,0.6357676386833191
63,0.6778398752212524,0.5925573706626892,0.634782612323761,0.6367883682250977
64,0.6778398752212524,0.5921723246574402,0.634782612323761,0.6364891529083252
65,0.6778398752212524,0.5916855931282043,0.634782612323761,0.6367884278297424
66,0.685288667678833,0.5910650491714478,0.634782612323761,0.6381434798240662
67,0.6815642714500427,0.590753436088562,0.634782612323761,0.637435257434845
68,0.6815642714500427,0.5902400016784668,0.634782612323761,0.638231635093689
69,0.6815642714500427,0.5896083116531372,0.634782612323761,0.6396119594573975
70,0.6815642714500427,0.5892741084098816,0.634782612323761,0.6399000287055969
71,0.6834264397621155,0.5889959931373596,0.634782612323761,0.6402313709259033
72,0.6815642714500427,0.5884036421775818,0.634782612323761,0.6401830315589905
73,0.685288667678833,0.5882728099822998,0.634782612323761,0.6405210494995117
74,0.6815642714500427,0.5876405835151672,0.634782612323761,0.6410131454467773
75,0.6815642714500427,0.5872532725334167,0.634782612323761,0.6408220529556274
76,0.6797020435333252,0.5868951678276062,0.634782612323761,0.6412848830223083
77,0.6815642714500427,0.5864547491073608,0.634782612323761,0.6420857310295105
78,0.6778398752212524,0.5862160325050354,0.634782612323761,0.6415585875511169
79,0.6778398752212524,0.5858590602874756,0.634782612323761,0.6419756412506104
80,0.6815642714500427,0.5856463313102722,0.634782612323761,0.6422575116157532
81,0.6797020435333252,0.5850152969360352,0.626086950302124,0.6430254578590393
82,0.6797020435333252,0.5848524570465088,0.626086950302124,0.6429111361503601
83,0.6797020435333252,0.5843755602836609,0.626086950302124,0.6431233286857605
84,0.6797020435333252,0.5840979218482971,0.626086950302124,0.64328932762146
85,0.6797020435333252,0.584038257598877,0.626086950302124,0.6438074707984924
86,0.6834264397621155,0.5834560394287109,0.626086950302124,0.6440854668617249
87,0.6834264397621155,0.5832312703132629,0.626086950302124,0.6442941427230835
88,0.6815642714500427,0.5827295184135437,0.626086950302124,0.6438422799110413
89,0.6797020435333252,0.5825824737548828,0.626086950302124,0.6446687579154968
90,0.685288667678833,0.5822775959968567,0.626086950302124,0.6447908878326416
91,0.6834264397621155,0.5820544958114624,0.626086950302124,0.6447066068649292
92,0.685288667678833,0.5816270112991333,0.6173912882804871,0.6452003121376038
93,0.6871508359909058,0.581466794013977,0.6173912882804871,0.645430326461792
94,0.6815642714500427,0.5811326503753662,0.6173912882804871,0.6454103589057922
95,0.6871508359909058,0.5810158252716064,0.6086956262588501,0.644769549369812
96,0.6890130639076233,0.5806143283843994,0.6086956262588501,0.644959032535553
97,0.6871508359909058,0.5804925560951233,0.6086956262588501,0.6460807919502258
98,0.6871508359909058,0.5802326202392578,0.6086956262588501,0.6458001732826233
99,0.685288667678833,0.5798925161361694,0.6086956262588501,0.6454786062240601
100,0.6890130639076233,0.5796740055084229,0.6086956262588501,0.64585280418396
101,0.6871508359909058,0.5795634984970093,0.6086956262588501,0.6452982425689697
102,0.6871508359909058,0.5795611143112183,0.6086956262588501,0.6462051272392273
103,0.685288667678833,0.5791433453559875,0.6086956262588501,0.6465729475021362
104,0.685288667678833,0.5787318348884583,0.6086956262588501,0.6459054946899414
105,0.6871508359909058,0.5785846710205078,0.6086956262588501,0.6460384130477905
106,0.6871508359909058,0.578268826007843,0.6086956262588501,0.6461188197135925
107,0.6871508359909058,0.5783390402793884,0.6086956262588501,0.6461286544799805
108,0.6890130639076233,0.578071117401123,0.6086956262588501,0.6462884545326233
109,0.6834264397621155,0.57772296667099,0.6086956262588501,0.6462984085083008
110,0.685288667678833,0.5776053071022034,0.6086956262588501,0.6453298926353455
111,0.6890130639076233,0.5772895216941833,0.6086956262588501,0.6461721062660217
112,0.6890130639076233,0.5771948099136353,0.6086956262588501,0.6455901861190796
113,0.690875232219696,0.5768681764602661,0.6086956262588501,0.6457024812698364
114,0.690875232219696,0.5767148733139038,0.6086956262588501,0.6456210017204285
115,0.6890130639076233,0.5764676332473755,0.6086956262588501,0.6455174088478088
116,0.690875232219696,0.5763705968856812,0.6086956262588501,0.6459010243415833
117,0.6945996284484863,0.5763656497001648,0.6086956262588501,0.6459188461303711
118,0.6871508359909058,0.5760664939880371,0.6086956262588501,0.6451208591461182
119,0.6890130639076233,0.5758416652679443,0.6086956262588501,0.6455789804458618
120,0.6964617967605591,0.5759302377700806,0.6086956262588501,0.6458666324615479
121,0.690875232219696,0.5754513144493103,0.6086956262588501,0.645314633846283
122,0.6964617967605591,0.5754257440567017,0.6086956262588501,0.6457648873329163
123,0.690875232219696,0.5753023028373718,0.6086956262588501,0.6453300714492798
124,0.690875232219696,0.5749549865722656,0.6086956262588501,0.645297646522522
125,0.6890130639076233,0.5748504400253296,0.6086956262588501,0.6453272700309753
126,0.6927374005317688,0.5745686888694763,0.6086956262588501,0.6452295780181885
127,0.6927374005317688,0.5743743181228638,0.6086956262588501,0.644722044467926
128,0.6890130639076233,0.5744228363037109,0.6086956262588501,0.6452863216400146
129,0.6890130639076233,0.5741572380065918,0.6086956262588501,0.644731342792511
130,0.6890130639076233,0.5739446878433228,0.6086956262588501,0.6447174549102783
131,0.6871508359909058,0.5737600326538086,0.6086956262588501,0.6445040702819824
132,0.6871508359909058,0.5736262798309326,0.6173912882804871,0.6446242332458496
133,0.6871508359909058,0.5737662315368652,0.6173912882804871,0.6451262831687927
134,0.6834264397621155,0.5734238028526306,0.6173912882804871,0.6445949673652649
135,0.6871508359909058,0.5730813145637512,0.626086950302124,0.6443137526512146
136,0.6871508359909058,0.5729473829269409,0.6173912882804871,0.6441317200660706
137,0.6871508359909058,0.5726895332336426,0.626086950302124,0.6439118385314941
138,0.6890130639076233,0.5726203322410583,0.626086950302124,0.6443750262260437
139,0.6890130639076233,0.5726222395896912,0.626086950302124,0.6441968083381653
140,0.6834264397621155,0.5724574327468872,0.6173912882804871,0.6441408395767212
141,0.685288667678833,0.5722054243087769,0.626086950302124,0.6433586478233337
142,0.6871508359909058,0.5720203518867493,0.626086950302124,0.6433310508728027
143,0.6871508359909058,0.5720009207725525,0.626086950302124,0.6437585949897766
144,0.6890130639076233,0.5717213749885559,0.626086950302124,0.6436315178871155
145,0.6890130639076233,0.5717488527297974,0.626086950302124,0.6434893012046814
146,0.6871508359909058,0.5716325640678406,0.626086950302124,0.6435527205467224
147,0.6871508359909058,0.5714583992958069,0.626086950302124,0.6432414054870605
148,0.6871508359909058,0.5711780190467834,0.626086950302124,0.6434074640274048
149,0.6871508359909058,0.5711258053779602,0.626086950302124,0.64366614818573
150,0.6871508359909058,0.5710145235061646,0.626086950302124,0.6437468528747559
151,0.6871508359909058,0.5708486437797546,0.626086950302124,0.6432473659515381
152,0.6871508359909058,0.5707486271858215,0.626086950302124,0.6429351568222046
153,0.6871508359909058,0.5707234144210815,0.626086950302124,0.6427506804466248
154,0.6871508359909058,0.570511519908905,0.626086950302124,0.6425548195838928
155,0.6871508359909058,0.5704568028450012,0.626086950302124,0.6432871222496033
156,0.6871508359909058,0.5702755451202393,0.626086950302124,0.6425448060035706
157,0.6871508359909058,0.5700220465660095,0.626086950302124,0.64256751537323
158,0.6871508359909058,0.5698909163475037,0.626086950302124,0.641930341720581
159,0.6871508359909058,0.5697484016418457,0.626086950302124,0.6422091722488403
160,0.6871508359909058,0.5700408816337585,0.626086950302124,0.642680823802948
161,0.6890130639076233,0.5697932243347168,0.626086950302124,0.642069935798645
162,0.6890130639076233,0.5696166753768921,0.626086950302124,0.6420960426330566
163,0.6890130639076233,0.5694739818572998,0.626086950302124,0.6420084834098816
164,0.690875232219696,0.569659411907196,0.626086950302124,0.6426878571510315
165,0.690875232219696,0.569376528263092,0.626086950302124,0.6415851712226868
166,0.690875232219696,0.569162905216217,0.626086950302124,0.6422893404960632
167,0.690875232219696,0.5691463351249695,0.626086950302124,0.6415726542472839
168,0.690875232219696,0.5689796805381775,0.626086950302124,0.6425764560699463
