Epoch,Train Accuracy,Train Loss,Validation Accuracy,Validation Loss
1,0.3500930964946747,7.854672431945801,0.365217387676239,8.145142555236816
2,0.3724394738674164,7.852982997894287,0.539130449295044,8.137764930725098
3,0.5121042728424072,7.86907958984375,0.6000000238418579,8.1277437210083
4,0.5456238389015198,7.8320159912109375,0.6173912882804871,8.120816230773926
5,0.566107988357544,7.86482048034668,0.6086956262588501,8.114510536193848
6,0.5921787619590759,7.866990089416504,0.634782612323761,8.110662460327148
7,0.5828678011894226,7.88222599029541,0.6608695387840271,8.106241226196289
8,0.6108007431030273,7.833267688751221,0.6608695387840271,8.10157585144043
9,0.6033519506454468,7.827780246734619,0.678260862827301,8.098441123962402
10,0.6033519506454468,7.842003345489502,0.678260862827301,8.092347145080566
11,0.6070763468742371,7.841118335723877,0.686956524848938,8.086291313171387
12,0.6089385747909546,7.844691276550293,0.695652186870575,8.0823392868042
13,0.6145251393318176,7.835927486419678,0.686956524848938,8.077813148498535
14,0.6219739317893982,7.854120254516602,0.678260862827301,8.072278022766113
15,0.6219739317893982,7.782721996307373,0.6695652008056641,8.066411972045898
16,0.6219739317893982,7.860244274139404,0.678260862827301,8.065349578857422
17,0.6163873076438904,7.815881729125977,0.678260862827301,8.061782836914062
18,0.6201117038726807,7.840353965759277,0.678260862827301,8.057470321655273
19,0.623836100101471,7.798033237457275,0.6695652008056641,8.058731079101562
20,0.6219739317893982,7.8227128982543945,0.678260862827301,8.056920051574707
21,0.6256983280181885,7.839529037475586,0.6695652008056641,8.05538558959961
22,0.6312848925590515,7.812479019165039,0.6608695387840271,8.052501678466797
23,0.633147120475769,7.844399452209473,0.6695652008056641,8.048887252807617
24,0.6350092887878418,7.822985649108887,0.6608695387840271,8.047110557556152
25,0.633147120475769,7.818912982940674,0.6608695387840271,8.04946517944336
26,0.6294227242469788,7.793839931488037,0.6521739363670349,8.047783851623535
27,0.6368715167045593,7.811185359954834,0.6521739363670349,8.044377326965332
28,0.6350092887878418,7.822939395904541,0.6521739363670349,8.043929100036621
29,0.6368715167045593,7.838359832763672,0.643478274345398,8.044472694396973
30,0.6350092887878418,7.824512481689453,0.643478274345398,8.044321060180664
31,0.6350092887878418,7.809155464172363,0.6521739363670349,8.040196418762207
32,0.6350092887878418,7.804593086242676,0.643478274345398,8.036674499511719
33,0.6350092887878418,7.823119640350342,0.643478274345398,8.037534713745117
34,0.6405959129333496,7.808775424957275,0.643478274345398,8.033060073852539
35,0.6387336850166321,7.811985492706299,0.643478274345398,8.029523849487305
36,0.6424580812454224,7.819188594818115,0.634782612323761,8.032401084899902
37,0.6461824774742126,7.804876804351807,0.634782612323761,8.028840065002441
38,0.6461824774742126,7.803631782531738,0.643478274345398,8.029744148254395
39,0.6517691016197205,7.814722061157227,0.634782612323761,8.031115531921387
40,0.6536312699317932,7.809698581695557,0.634782612323761,8.031098365783691
41,0.6536312699317932,7.759405612945557,0.634782612323761,8.028575897216797
42,0.6536312699317932,7.806031227111816,0.634782612323761,8.030406951904297
43,0.6536312699317932,7.80684232711792,0.634782612323761,8.028285026550293
44,0.6554934978485107,7.798006057739258,0.634782612323761,8.027068138122559
45,0.6573556661605835,7.81305456161499,0.634782612323761,8.025684356689453
46,0.6573556661605835,7.725502967834473,0.634782612323761,8.025537490844727
47,0.6573556661605835,7.796566963195801,0.634782612323761,8.025613784790039
48,0.6573556661605835,7.815927028656006,0.634782612323761,8.025166511535645
49,0.6573556661605835,7.785030841827393,0.634782612323761,8.023650169372559
50,0.6573556661605835,7.773005485534668,0.634782612323761,8.022128105163574
51,0.659217894077301,7.733616828918457,0.634782612323761,8.023773193359375
52,0.659217894077301,7.808563709259033,0.634782612323761,8.023831367492676
53,0.6573556661605835,7.7711181640625,0.634782612323761,8.024932861328125
54,0.6573556661605835,7.791619300842285,0.634782612323761,8.026225090026855
55,0.6573556661605835,7.776546478271484,0.634782612323761,8.029065132141113
56,0.6573556661605835,7.701551914215088,0.634782612323761,8.028191566467285
57,0.6573556661605835,7.717609882354736,0.634782612323761,8.029492378234863
58,0.659217894077301,7.7235283851623535,0.634782612323761,8.028767585754395
59,0.659217894077301,7.73701810836792,0.634782612323761,8.027748107910156
60,0.659217894077301,7.748538970947266,0.634782612323761,8.031045913696289
61,0.659217894077301,7.740486145019531,0.634782612323761,8.031227111816406
62,0.6629422903060913,7.724178314208984,0.634782612323761,8.032127380371094
63,0.6648044586181641,7.7167768478393555,0.634782612323761,8.033147811889648
64,0.6648044586181641,7.71660041809082,0.634782612323761,8.037385940551758
65,0.6648044586181641,7.740600109100342,0.634782612323761,8.038251876831055
66,0.6648044586181641,7.693548679351807,0.634782612323761,8.037850379943848
67,0.6648044586181641,7.721726894378662,0.634782612323761,8.039726257324219
68,0.6666666865348816,7.719018459320068,0.634782612323761,8.043598175048828
69,0.6648044586181641,7.725658893585205,0.634782612323761,8.050202369689941
70,0.6629422903060913,7.721533298492432,0.626086950302124,8.050448417663574
71,0.6629422903060913,7.688534736633301,0.634782612323761,8.051746368408203
72,0.6648044586181641,7.7245402336120605,0.626086950302124,8.055081367492676
73,0.6610800623893738,7.727809906005859,0.626086950302124,8.057939529418945
74,0.6610800623893738,7.729785919189453,0.626086950302124,8.058536529541016
75,0.6610800623893738,7.716096878051758,0.626086950302124,8.063145637512207
76,0.6610800623893738,7.674149036407471,0.626086950302124,8.064675331115723
77,0.6610800623893738,7.708695411682129,0.626086950302124,8.068453788757324
78,0.6610800623893738,7.738394737243652,0.626086950302124,8.071675300598145
79,0.6610800623893738,7.7099690437316895,0.626086950302124,8.072263717651367
80,0.6610800623893738,7.672578811645508,0.626086950302124,8.073649406433105
81,0.6610800623893738,7.71933126449585,0.626086950302124,8.078540802001953
82,0.6610800623893738,7.707005023956299,0.626086950302124,8.080633163452148
83,0.6610800623893738,7.651622772216797,0.626086950302124,8.081304550170898
